bacteria.names,n.hosts,bacteria.phbs,motility,gram,spore,oxygen,zoonotic,cell,bacteria.phbs.no.human,family,genus,vector.borne,Nucleotide.records,Nucleotide.records.log,PHB.max,PHB.mean,PHB.median,PubMed.records.log,SRA.records.log
Pseudomonas pseudoalcaligenes ,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,Extracellular,0,Pseudomonadaceae,Pseudomonas,No,1381,3.14019367857863,0,0,0,2.39093510710338,0.698970004336019
Pseudomonas stutzeri,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,Extracellular,0,Pseudomonadaceae,Pseudomonas,No,8226,3.91518870517316,0,0,0,3.02530586526477,1.81954393554187
Pseudonocardia autotrophica,1,0,na,Gram-positive,na,Aerobic,Not zoonotic,,0,Pseudonocardiaceae,Pseudonocardia,No,409,2.61172330800734,0,0,0,1.55630250076729,0
Pseudonocardia oroxyli,1,0,na,Gram-positive,No,Aerobic,Not zoonotic,,0,Pseudonocardiaceae,Pseudonocardia,No,61,1.78532983501077,0,0,0,0.698970004336019,0.301029995663981
Pseudoramibacter alactolyticus,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Eubacteriaceae,Pseudoramibacter,No,370,2.56820172406699,0,0,0,1.51851393987789,0.301029995663981
Psychrobacter arenosus,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Moraxellaceae,Psychrobacter,No,5,0.698970004336019,0,0,0,0.698970004336019,0
Psychrobacter sanguinis,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Moraxellaceae,Psychrobacter,No,22,1.34242268082221,0,0,0,0.903089986991944,0
Rahnella aquatilis,1,0,Non-motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Yersiniaceae,Rahnella,No,1045,3.01911629044707,0,0,0,2.15533603746506,0.602059991327962
Ralstonia insidiosa,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Ralstonia,No,69,1.83884909073726,0,0,0,1.27875360095283,0
Ralstonia mannitolilytica,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Ralstonia,No,203,2.30749603791321,0,0,0,1.57978359661681,0
Ralstonia pickettii,1,0,Motile,Gram-negative,No,Aerobic,Zoonotic,,0,Burkholderiaceae,Ralstonia,No,1257,3.09933527768596,0,0,0,2.35602585719312,1.20411998265592
Raoultella ornithinolytica,1,0,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0,Enterobacteriaceae,Raoultella,No,2942,3.46864266839151,0,0,0,2.13033376849501,1.46239799789896
Raoultella planticola,1,0,Non-motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Enterobacteriaceae,Raoultella,No,4078,3.61044722144212,0,0,0,2.07554696139253,1.25527250510331
Rhodococcus corynebacterioides,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Nocardiaceae,Rhodococcus,No,467,2.66931688056611,0,0,0,0.954242509439325,0
Rhodococcus fascians,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Nocardiaceae,Rhodococcus,No,1728,3.23754373814287,0,0,0,2.04532297878666,1.36172783601759
Rhodococcus globerulus,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Nocardiaceae,Rhodococcus,No,126,2.10037054511756,0,0,0,1.5910646070265,0
Rhodococcus rhodnii,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Nocardiaceae,Rhodococcus,No,728,2.86213137931304,0,0,0,1.20411998265592,0
Rhodococcus rhodochrous,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Nocardiaceae,Rhodococcus,No,4086,3.61129836229643,0,0,0,2.48000694295715,0.698970004336019
Rickettsia aeschlimannii,1,0,Non-motile,Gram-negative,No,Aerobic,Zoonotic,Obligate intracellular,0,Rickettsiaceae,Rickettsia,Yes,209,2.32014628611105,0,0,0,1.88649072517248,0
Rickettsia africae,1,0,Non-motile,Gram-negative,No,Aerobic,Zoonotic,Obligate intracellular,0,Rickettsiaceae,Rickettsia,Yes,222,2.34635297445064,0,0,0,2.18752072083646,0
Rickettsia bellii,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Obligate intracellular,0,Rickettsiaceae,Rickettsia,Yes,99,1.99563519459755,0,0,0,2.00860017176192,0.845098040014257
Rickettsia massiliae,1,0,Non-motile,Gram-negative,No,Aerobic,Zoonotic,Obligate intracellular,0,Rickettsiaceae,Rickettsia,Yes,274,2.43775056282039,0,0,0,1.9731278535997,0
Riemerella columbina,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Flavobacteriaceae,Riemerella,No,225,2.35218251811136,0,0,0,0.698970004336019,0.301029995663981
Roseomonas cervicalis,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Acetobacteraceae,Roseomonas,No,2030,3.30749603791321,0,0,0,1.11394335230684,0.602059991327962
Roseomonas gilardii,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Acetobacteraceae,Roseomonas,No,122,2.08635983067475,0,0,0,1.47712125471966,0.301029995663981
Roseomonas mucosa,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Acetobacteraceae,Roseomonas,No,187,2.2718416065365,0,0,0,1.50514997831991,0.301029995663981
Rothia aeria,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Micrococcaceae,Rothia,No,433,2.63648789635337,0,0,0,1.36172783601759,0.301029995663981
Rothia dentocariosa,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Micrococcaceae,Rothia,No,988,2.99475694458763,0,0,0,2.13033376849501,1.07918124604762
Rothia mucilaginosa,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Micrococcaceae,Rothia,No,4950,3.69460519893357,0,0,0,1.9731278535997,1.39794000867204
Saccharomonospora viridis,1,0,Non-motile,Gram-negative,Yes,Aerobic,Not zoonotic,,0,Pseudonocardiaceae,Saccharomonospora,No,133,2.12385164096709,0,0,0,1.55630250076729,0.602059991327962
Saccharopolyspora rectivirgula,1,0,Non-motile,Gram-positive,Yes,Aerobic,Not zoonotic,,0,Pseudonocardiaceae,Saccharopolyspora,No,514,2.71096311899528,0,0,0,1.91907809237607,0
Saccharopolyspora rosea,1,0,Non-motile,Gram-positive,Yes,Aerobic,Not zoonotic,,0,Pseudonocardiaceae,Saccharopolyspora,No,3,0.477121254719662,0,0,0,0.301029995663981,0
Salmonella enterica subsp. enterica serovar Typhi ,1,0,Motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,Facultative intracellular,0,Enterobacteriaceae,Salmonella,No,258133,5.41184352876616,0,0,0,1.34242268082221,3.76327821101898
Scardovia wiggsiae,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Scardovia,No,37,1.56820172406699,0,0,0,1.44715803134222,1.14612803567824
Sciscionella marina,1,0,na,Gram-positive,na,Aerobic,Not zoonotic,,0,Pseudonocardiaceae,Sciscionella,No,264,2.42160392686983,0,0,0,0.602059991327962,0.301029995663981
Sebaldella termitidis,1,0,Non-motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Leptotrichiaceae,Sebaldella,Yes,14,1.14612803567824,0,0,0,0.698970004336019,0.903089986991944
Segniliparus rotundus,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Segniliparaceae,Segniliparus,No,19,1.27875360095283,0,0,0,0.778151250383644,1.11394335230684
Selenomonas artemidis,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Selenomonadaceae,Selenomonas,No,276,2.44090908206522,0,0,0,0.778151250383644,1.11394335230684
Selenomonas dianae,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Selenomonadaceae,Selenomonas,No,115,2.06069784035361,0,0,0,0.602059991327962,0.698970004336019
Selenomonas flueggei,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Selenomonadaceae,Selenomonas,No,86,1.93449845124357,0,0,0,0.602059991327962,0.301029995663981
Selenomonas infelix,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Selenomonadaceae,Selenomonas,No,231,2.36361197989214,0,0,0,0.903089986991944,0.698970004336019
Selenomonas noxia,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Selenomonadaceae,Selenomonas,No,531,2.72509452108147,0,0,0,1.50514997831991,0.778151250383644
Selenomonas sputigena,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Selenomonadaceae,Selenomonas,No,419,2.6222140229663,0,0,0,1.72427586960079,0.845098040014257
Serratia ficaria,1,0,Motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Yersiniaceae,Serratia,No,237,2.3747483460101,0,0,0,1.30102999566398,0
Serratia odorifera ,1,0,Motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Yersiniaceae,Serratia,No,227,2.35602585719312,0,0,0,1.70757017609794,0.477121254719662
Serratia plymuthica,1,0,Motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Yersiniaceae,Serratia,No,1286,3.1092409685882,0,0,0,2.14301480025409,1.17609125905568
Serratia proteamaculans,1,0,Motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Yersiniaceae,Serratia,No,320,2.50514997831991,0,0,0,2.02938377768521,0.301029995663981
Serratia rubidaea,1,0,Motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Yersiniaceae,Serratia,No,778,2.89097959698969,0,0,0,1.70757017609794,0.903089986991944
Shewanella putrefaciens,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Shewanellaceae,Shewanella,No,1316,3.11925588927794,0,0,0,2.69372694892365,1
Shewanella xiamenensis,1,0,Motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Shewanellaceae,Shewanella,No,282,2.45024910831936,0,0,0,1.39794000867204,0
Simkania negevensis,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Obligate intracellular,0,Simkaniaceae,Simkania,No,26,1.41497334797082,0,0,0,1.89209460269048,0
Slackia exigua,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Eggerthellaceae,Slackia,No,42,1.6232492903979,0,0,0,1.54406804435028,0.954242509439325
Sneathia sanguinegens,1,0,Non-motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Leptotrichiaceae,Sneathia,No,76,1.88081359228079,0,0,0,1.34242268082221,0
Solobacterium moorei,1,0,Non-motile,Gram-positive,No,Anaerobic,Zoonotic,,0,Erysipelotrichaceae,Solobacterium,No,872,2.94051648493257,0,0,0,1.64345267648619,0.903089986991944
Sphingobacterium multivorum,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Sphingobacteriaceae,Sphingobacterium,No,102,2.00860017176192,0,0,0,1.74036268949424,0.477121254719662
Sphingobacterium spiritivorum,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Sphingobacteriaceae,Sphingobacterium,No,281,2.44870631990508,0,0,0,1.27875360095283,0.954242509439325
Sphingomonas paucimobilis,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Sphingomonadaceae,Sphingomonas,No,726,2.86093662070009,0,0,0,2.58092497567562,0.477121254719662
Staphylococcus argenteus,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Staphylococcaceae,Staphylococcus,No,2991,3.47581641303132,0,0,0,1.6232492903979,1.92427928606188
Staphylococcus condimenti,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Staphylococcaceae,Staphylococcus,No,212,2.32633586092875,0,0,0,1.14612803567824,0.301029995663981
Staphylococcus devriesei,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Staphylococcaceae,Staphylococcus,No,74,1.86923171973098,0,0,0,1,0.301029995663981
Staphylococcus felis,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Staphylococcaceae,Staphylococcus,No,22,1.34242268082221,0,0,0,1.14612803567824,0.301029995663981
Staphylococcus pettenkoferi,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Staphylococcaceae,Staphylococcus,No,478,2.67942789661212,0,0,0,1.39794000867204,0.778151250383644
Streptobacillus felis,1,0,Non-motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Leptotrichiaceae,Streptobacillus,No,706,2.8488047010518,0,0,0,0.778151250383644,0
Streptobacillus hongkongensis,1,0,Non-motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Leptotrichiaceae,Streptobacillus,No,341,2.5327543789925,0,0,0,0.903089986991944,0
Streptococcus anginosus,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,3925,3.59383966108127,0,0,0,2.73239375982297,1.5910646070265
Streptococcus australis,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,381,2.58092497567562,0,0,0,1.25527250510331,0.698970004336019
Streptococcus constellatus,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,2181,3.3386556655787,0,0,0,2.41161970596323,1.14612803567824
Streptococcus cristatus,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,3001,3.47726599542485,0,0,0,1.68124123737559,1
Streptococcus didelphis,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,73,1.86332286012046,0,0,0,0.301029995663981,0.477121254719662
Streptococcus gordonii,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,3570,3.55266821611219,0,0,0,2.98091193777684,1.65321251377534
Streptococcus ictaluri,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,27,1.43136376415899,0,0,0,0.698970004336019,0.477121254719662
Streptococcus lactarius,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,5,0.698970004336019,0,0,0,0.698970004336019,0
Streptococcus mitis,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,11274,4.05207803048417,0,0,0,3.06220580881971,1.90848501887865
Streptococcus mutans,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,41260,4.61552922363713,0,0,0,3.93074532831111,2.57403126772772
Streptococcus oralis,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,11924,4.07642196736059,0,0,0,2.83505610172012,1.77815125038364
Streptococcus pseudopneumoniae ,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,8502,3.9295211006311,0,0,0,1.81954393554187,1.55630250076729
Streptococcus pseudoporcinus,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,143,2.15533603746506,0,0,0,1.14612803567824,0.698970004336019
Streptococcus pyogenes,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,Extracellular,0,Streptococcaceae,Streptococcus,No,43946,4.64291935137828,0,0,0,3.88817949391832,4.12326347590283
Streptococcus salivarius,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,8771,3.94304911100841,0,0,0,3.01870049866624,1.27875360095283
Streptococcus sinensis,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,352,2.54654266347813,0,0,0,1.20411998265592,0.301029995663981
Streptococcus sobrinus,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,34497,4.53778132869368,0,0,0,2.88930170250631,0.698970004336019
Streptococcus vestibularis,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Streptococcaceae,Streptococcus,No,1527,3.18383903705642,0,0,0,1.51851393987789,0.698970004336019
Streptomyces bikiniensis,1,0,Non-motile,Gram-positive,Yes,Aerobic,Not zoonotic,,0,Streptomycetaceae,Streptomyces,No,3631,3.56002624891289,0,0,0,1.57978359661681,0
Streptomyces cacaoi,1,0,Non-motile,Gram-positive,Yes,Aerobic,Not zoonotic,,0,Streptomycetaceae,Streptomyces,No,53,1.72427586960079,0,0,0,1.7160033436348,0
Streptomyces lanatus,1,0,Non-motile,Gram-positive,Yes,Aerobic,Not zoonotic,,0,Streptomycetaceae,Streptomyces,No,8,0.903089986991944,0,0,0,1,0
Streptomyces somaliensis,1,0,Non-motile,Gram-positive,Yes,Aerobic,Not zoonotic,,0,Streptomycetaceae,Streptomyces,No,569,2.75511226639507,0,0,0,1.86332286012046,0
Streptomyces thermovulgaris,1,0,Non-motile,Gram-positive,Yes,Aerobic,Not zoonotic,,0,Streptomycetaceae,Streptomyces,No,33,1.51851393987789,0,0,0,1.27875360095283,0
Sutterella wadsworthensis,1,0,Non-motile,Gram-negative,No,Microaerophilic,Not zoonotic,,0,Sutterellaceae,Sutterella,No,326,2.51321760006794,0,0,0,1.39794000867204,1.11394335230684
Suttonella indologenes,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Cardiobacteriaceae,Suttonella,No,5,0.698970004336019,0,0,0,0.845098040014257,0.477121254719662
Tannerella forsythia,1,0,Non-motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Porphyromonadaceae,Tannerella,No,1020,3.00860017176192,0,0,0,2.9484129657786,1.32221929473392
Tatlockia micdadei,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Legionellaceae,Tatlockia,No,224,2.35024801833416,0,0,0,1.20411998265592,0.698970004336019
Tatumella ptyseos,1,0,Non-motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Erwiniaceae,Tatumella,No,403,2.60530504614111,0,0,0,1.11394335230684,0.301029995663981
Taylorella equigenitalis,1,0,Non-motile,Gram-negative,No,Microaerophilic,Not zoonotic,,0,Alcaligenaceae,Taylorella,No,195,2.29003461136252,0,0,0,2.01283722470517,0.698970004336019
Terrisporobacter glycolicus,1,0,Motile,Gram-positive,Yes,Anaerobic,Not zoonotic,,0,Peptostreptococcaceae,Terrisporobacter,No,216,2.33445375115093,0,0,0,0.698970004336019,0.845098040014257
Tissierella carlieri,1,0,Motile,Gram-variable,Yes,Anaerobic,Not zoonotic,,0,Tissierellaceae,Tissierella,No,7,0.845098040014257,0,0,0,0.477121254719662,0
Treponema amylovorum,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Spirochaetaceae,Treponema,No,10,1,0,0,0,0.954242509439325,0
Treponema brennaborense,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Spirochaetaceae,Treponema,No,9,0.954242509439325,0,0,0,1,0.477121254719662
Treponema denticola,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Spirochaetaceae,Treponema,No,1623,3.21031851982623,0,0,0,3.14019367857863,1.54406804435028
Treponema lecithinolyticum,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Spirochaetaceae,Treponema,No,1495,3.17464119266045,0,0,0,1.27875360095283,0
Treponema maltophilum,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Spirochaetaceae,Treponema,No,38,1.57978359661681,0,0,0,1.43136376415899,0.477121254719662
Treponema medium,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Spirochaetaceae,Treponema,No,82,1.91381385238372,0,0,0,1.6232492903979,0.477121254719662
Treponema paraluiscuniculi,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Spirochaetaceae,Treponema,No,114,2.05690485133647,0,0,0,1.20411998265592,0.477121254719662
Treponema parvum,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Spirochaetaceae,Treponema,No,14,1.14612803567824,0,0,0,0.903089986991944,0.477121254719662
Treponema pectinovorum,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Spirochaetaceae,Treponema,No,11,1.04139268515823,0,0,0,1.50514997831991,0
Treponema putidum,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Spirochaetaceae,Treponema,No,57,1.75587485567249,0,0,0,1.07918124604762,0.301029995663981
Treponema socranskii,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Spirochaetaceae,Treponema,No,473,2.67486114073781,0,0,0,1.90308998699194,0.698970004336019
Tropheryma whipplei,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,Facultative intracellular,0,unclassified,Tropheryma,No,4239,3.62726341656822,0,0,0,2.58206336291171,0
Tsukamurella hongkongensis,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Tsukamurellaceae,Tsukamurella,No,12,1.07918124604762,0,0,0,0.301029995663981,0
Tsukamurella inchonensis ,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Tsukamurellaceae,Tsukamurella,No,17,1.23044892137827,0,0,0,1.20411998265592,0
Tsukamurella paurometabola,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Tsukamurellaceae,Tsukamurella,No,47,1.67209785793572,0,0,0,1.34242268082221,0.698970004336019
Tsukamurella pulmonis ,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Tsukamurellaceae,Tsukamurella,No,312,2.49415459401844,0,0,0,1.57978359661681,0.698970004336019
Tsukamurella sinensis,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Tsukamurellaceae,Tsukamurella,No,6,0.778151250383644,0,0,0,0.301029995663981,0
Tsukamurella tyrosinosolvens,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Tsukamurellaceae,Tsukamurella,No,340,2.53147891704225,0,0,0,1.41497334797082,0.698970004336019
Turicella otitidis,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Corynebacteriaceae,Turicella,No,697,2.84323277809801,0,0,0,1.46239799789896,0.602059991327962
Ureaplasma diversum,1,0,Non-motile,Lack cell wall,No,Facultatively anaerobic,Not zoonotic,,0,Mycoplasmataceae,Ureaplasma,No,248,2.39445168082622,0,0,0,1.88649072517248,0
Ureaplasma urealyticum,1,0,Non-motile,Lack cell wall,No,Facultatively anaerobic,Not zoonotic,Extracellular,0,Mycoplasmataceae,Ureaplasma,No,744,2.87157293554588,0,0,0,3.30770992340481,0
Uruburuella suis,1,0,Non-motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Neisseriaceae,Uruburuella,No,5,0.698970004336019,0,0,0,0.602059991327962,0
Varibaculum cambriense,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Actinomycetaceae,Varibaculum,No,101,2.00432137378264,0,0,0,0.778151250383644,0.845098040014257
Veillonella atypica,1,0,Non-motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Veillonellaceae,Veillonella,No,992,2.99651167215418,0,0,0,1.67209785793572,1.07918124604762
Veillonella denticariosi,1,0,Non-motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Veillonellaceae,Veillonella,No,35,1.54406804435028,0,0,0,0.698970004336019,0.301029995663981
Veillonella dispar,1,0,Non-motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Veillonellaceae,Veillonella,No,1750,3.24303804868629,0,0,0,1.93951925261862,0.845098040014257
Veillonella montpellierensis,1,0,Non-motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Veillonellaceae,Veillonella,No,255,2.40654018043396,0,0,0,0.602059991327962,0.477121254719662
Veillonella parvula,1,0,Non-motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Veillonellaceae,Veillonella,No,3058,3.4854374810763,0,0,0,2.49554433754645,1.30102999566398
